ts_code,name,opt_code,opt_type,call_put,exercise_price,maturity_date,list_date,delist_date
10003652.SH,华泰柏瑞沪深300ETF期权2111认沽4.70,OP510300.SH,ETF期权,P,4.7,20211124,20210923,20211124
10004160.SH,华泰柏瑞沪深300ETF期权2209认购3.70,OP510300.SH,ETF期权,C,3.7,20220928,20220316,20220928
10009084.SH,华泰柏瑞沪深300ETF期权2505认沽4.20,OP510300.SH,ETF期权,P,4.2,20250528,20250327,20250528
10004964.SH,华泰柏瑞沪深300ETF期权2302认购4.135,OP510300.SH,ETF期权,C,4.135,20230222,20221229,20230222
10004190.SH,华泰柏瑞沪深300ETF期权2205认沽3.90,OP510300.SH,ETF期权,P,3.9,20220525,20220324,20220525
10008591.SH,华泰柏瑞沪深300ETF期权2502认购3.70,OP510300.SH,ETF期权,C,3.7,20250226,20241226,20250226
10005895.SH,华泰柏瑞沪深300ETF期权2308认购3.40,OP510300.SH,ETF期权,C,3.4,20230823,20230822,20230823
10005290.SH,华泰柏瑞沪深300ETF期权2305认沽3.80,OP510300.SH,ETF期权,P,3.8,20230524,20230323,20230524
10003875.SH,华泰柏瑞沪深300ETF期权2202认沽5.662,OP510300.SH,ETF期权,P,5.662,20220223,20211223,20220223
10008179.SH,华泰柏瑞沪深300ETF期权2411认沽4.70,OP510300.SH,ETF期权,P,4.7,20241127,20241009,20241127
10006188.SH,华泰柏瑞沪深300ETF期权2406认购3.427,OP510300.SH,ETF期权,C,3.427,20240626,20231026,20240626
10008369.SH,华泰柏瑞沪深300ETF期权2506认购4.60,OP510300.SH,ETF期权,C,4.6,20250625,20241108,20250625
10006695.SH,华泰柏瑞沪深300ETF期权2406认购3.60,OP510300.SH,ETF期权,C,3.6,20240626,20240118,20240626
10007162.SH,华泰柏瑞沪深300ETF期权2412认购3.60,OP510300.SH,ETF期权,C,3.6,20241225,20240425,20241225
10003081.SH,华泰柏瑞沪深300ETF期权2102认购6.169,OP510300.SH,ETF期权,C,6.169,20210224,20201229,20210224
10003082.SH,华泰柏瑞沪深300ETF期权2102认沽6.169,OP510300.SH,ETF期权,P,6.169,20210224,20201229,20210224
10005102.SH,华泰柏瑞沪深300ETF期权2303认沽4.60,OP510300.SH,ETF期权,P,4.6,20230322,20230120,20230322
10004365.SH,华泰柏瑞沪深300ETF期权2208认购4.50,OP510300.SH,ETF期权,C,4.5,20220824,20220623,20220824
10005426.SH,华泰柏瑞沪深300ETF期权2307认沽3.50,OP510300.SH,ETF期权,P,3.5,20230726,20230525,20230726
10003281.SH,华泰柏瑞沪深300ETF期权2104认购4.80,OP510300.SH,ETF期权,C,4.8,20210428,20210225,20210428
10003489.SH,华泰柏瑞沪深300ETF期权2108认沽4.80,OP510300.SH,ETF期权,P,4.8,20210825,20210624,20210825
10006660.SH,华泰柏瑞沪深300ETF期权2402认沽2.90,OP510300.SH,ETF期权,P,2.9,20240228,20240118,20240228
10004481.SH,华泰柏瑞沪深300ETF期权2210认购4.30,OP510300.SH,ETF期权,C,4.3,20221026,20220825,20221026
10004615.SH,华泰柏瑞沪深300ETF期权2211认购3.70,OP510300.SH,ETF期权,C,3.7,20221123,20220929,20221123
10008950.SH,华泰柏瑞沪深300ETF期权2504认购3.80,OP510300.SH,ETF期权,C,3.8,20250423,20250227,20250423
10004483.SH,华泰柏瑞沪深300ETF期权2210认购4.50,OP510300.SH,ETF期权,C,4.5,20221026,20220825,20221026
10007358.SH,华泰柏瑞沪深300ETF期权2407认购4.00,OP510300.SH,ETF期权,C,4.0,20240724,20240523,20240724
10008598.SH,华泰柏瑞沪深300ETF期权2502认购4.40,OP510300.SH,ETF期权,C,4.4,20250226,20241226,20250226
10005787.SH,华泰柏瑞沪深300ETF期权2403认购3.916,OP510300.SH,ETF期权,C,3.916,20240327,20230727,20240327
10005938.SH,华泰柏瑞沪深300ETF期权2310认购4.10,OP510300.SH,ETF期权,C,4.1,20231025,20230824,20231025
10004800.SH,华泰柏瑞沪深300ETF期权2301认购3.643,OP510300.SH,ETF期权,C,3.643,20230130,20221124,20230130
10006262.SH,华泰柏瑞沪深300ETF期权2406认沽4.014,OP510300.SH,ETF期权,P,4.014,20240626,20231031,20240626
10003522.SH,华泰柏瑞沪深300ETF期权2108认购4.50,OP510300.SH,ETF期权,C,4.5,20210825,20210728,20210825
10008597.SH,华泰柏瑞沪深300ETF期权2502认购4.30,OP510300.SH,ETF期权,C,4.3,20250226,20241226,20250226
10003705.SH,华泰柏瑞沪深300ETF期权2206认购4.431,OP510300.SH,ETF期权,C,4.431,20220622,20211029,20220622
10008608.SH,华泰柏瑞沪深300ETF期权2502认沽4.50,OP510300.SH,ETF期权,P,4.5,20250226,20241226,20250226
10006653.SH,华泰柏瑞沪深300ETF期权2402认购3.00,OP510300.SH,ETF期权,C,3.0,20240228,20240118,20240228
10002789.SH,华泰柏瑞沪深300ETF期权2010认购4.40,OP510300.SH,ETF期权,C,4.4,20201028,20200827,20201028
10002790.SH,华泰柏瑞沪深300ETF期权2010认购4.50,OP510300.SH,ETF期权,C,4.5,20201028,20200827,20201028
10002791.SH,华泰柏瑞沪深300ETF期权2010认购4.60,OP510300.SH,ETF期权,C,4.6,20201028,20200827,20201028
10002792.SH,华泰柏瑞沪深300ETF期权2010认购4.70,OP510300.SH,ETF期权,C,4.7,20201028,20200827,20201028
10002793.SH,华泰柏瑞沪深300ETF期权2010认购4.80,OP510300.SH,ETF期权,C,4.8,20201028,20200827,20201028
10002794.SH,华泰柏瑞沪深300ETF期权2010认购4.90,OP510300.SH,ETF期权,C,4.9,20201028,20200827,20201028
10002795.SH,华泰柏瑞沪深300ETF期权2010认购5.00,OP510300.SH,ETF期权,C,5.0,20201028,20200827,20201028
10002796.SH,华泰柏瑞沪深300ETF期权2010认购5.25,OP510300.SH,ETF期权,C,5.25,20201028,20200827,20201028
10002797.SH,华泰柏瑞沪深300ETF期权2010认购5.50,OP510300.SH,ETF期权,C,5.5,20201028,20200827,20201028
10002798.SH,华泰柏瑞沪深300ETF期权2010认沽4.40,OP510300.SH,ETF期权,P,4.4,20201028,20200827,20201028
10002799.SH,华泰柏瑞沪深300ETF期权2010认沽4.50,OP510300.SH,ETF期权,P,4.5,20201028,20200827,20201028
10002800.SH,华泰柏瑞沪深300ETF期权2010认沽4.60,OP510300.SH,ETF期权,P,4.6,20201028,20200827,20201028
10002801.SH,华泰柏瑞沪深300ETF期权2010认沽4.70,OP510300.SH,ETF期权,P,4.7,20201028,20200827,20201028
10002802.SH,华泰柏瑞沪深300ETF期权2010认沽4.80,OP510300.SH,ETF期权,P,4.8,20201028,20200827,20201028
10002803.SH,华泰柏瑞沪深300ETF期权2010认沽4.90,OP510300.SH,ETF期权,P,4.9,20201028,20200827,20201028
10002804.SH,华泰柏瑞沪深300ETF期权2010认沽5.00,OP510300.SH,ETF期权,P,5.0,20201028,20200827,20201028
10002805.SH,华泰柏瑞沪深300ETF期权2010认沽5.25,OP510300.SH,ETF期权,P,5.25,20201028,20200827,20201028
10002806.SH,华泰柏瑞沪深300ETF期权2010认沽5.50,OP510300.SH,ETF期权,P,5.5,20201028,20200827,20201028
10005944.SH,华泰柏瑞沪深300ETF期权2310认沽3.80,OP510300.SH,ETF期权,P,3.8,20231025,20230824,20231025
10006906.SH,华泰柏瑞沪深300ETF期权2403认沽3.90,OP510300.SH,ETF期权,P,3.9,20240327,20240223,20240327
10004107.SH,华泰柏瑞沪深300ETF期权2203认购3.80,OP510300.SH,ETF期权,C,3.8,20220323,20220310,20220323
10003654.SH,华泰柏瑞沪深300ETF期权2111认沽4.90,OP510300.SH,ETF期权,P,4.9,20211124,20210923,20211124
10004393.SH,华泰柏瑞沪深300ETF期权2208认购4.90,OP510300.SH,ETF期权,C,4.9,20220824,20220628,20220824
10006158.SH,华泰柏瑞沪深300ETF期权2403认沽3.035,OP510300.SH,ETF期权,P,3.035,20240327,20231024,20240327
10003558.SH,华泰柏瑞沪深300ETF期权2203认沽4.332,OP510300.SH,ETF期权,P,4.332,20220323,20210729,20220323
10006697.SH,华泰柏瑞沪深300ETF期权2406认沽2.95,OP510300.SH,ETF期权,P,2.95,20240626,20240118,20240626
10004151.SH,华泰柏瑞沪深300ETF期权2204认购3.60,OP510300.SH,ETF期权,C,3.6,20220427,20220316,20220427
10005421.SH,华泰柏瑞沪深300ETF期权2307认购3.90,OP510300.SH,ETF期权,C,3.9,20230726,20230525,20230726
10003294.SH,华泰柏瑞沪深300ETF期权2104认沽5.50,OP510300.SH,ETF期权,P,5.5,20210428,20210225,20210428
10006699.SH,华泰柏瑞沪深300ETF期权2406认沽3.10,OP510300.SH,ETF期权,P,3.1,20240626,20240118,20240626
10006137.SH,华泰柏瑞沪深300ETF期权2311认购3.20,OP510300.SH,ETF期权,C,3.2,20231122,20231020,20231122
10002373.SH,华泰柏瑞沪深300ETF期权2004认购3.50,OP510300.SH,ETF期权,C,3.5,20200422,20200302,20200422
10002374.SH,华泰柏瑞沪深300ETF期权2004认购3.60,OP510300.SH,ETF期权,C,3.6,20200422,20200302,20200422
10002375.SH,华泰柏瑞沪深300ETF期权2004认沽3.50,OP510300.SH,ETF期权,P,3.5,20200422,20200302,20200422
10002376.SH,华泰柏瑞沪深300ETF期权2004认沽3.60,OP510300.SH,ETF期权,P,3.6,20200422,20200302,20200422
10008818.SH,华泰柏瑞沪深300ETF期权2509认购4.20,OP510300.SH,ETF期权,C,4.2,20250924,20250123,20250924
10003530.SH,华泰柏瑞沪深300ETF期权2112认沽4.50,OP510300.SH,ETF期权,P,4.5,20211222,20210728,20211222
10006153.SH,华泰柏瑞沪深300ETF期权2311认购3.10,OP510300.SH,ETF期权,C,3.1,20231122,20231024,20231122
10003494.SH,华泰柏瑞沪深300ETF期权2108认沽5.75,OP510300.SH,ETF期权,P,5.75,20210825,20210624,20210825
10005800.SH,华泰柏瑞沪深300ETF期权2403认沽4.308,OP510300.SH,ETF期权,P,4.308,20240327,20230727,20240327
10006937.SH,华泰柏瑞沪深300ETF期权2404认购3.40,OP510300.SH,ETF期权,C,3.4,20240424,20240229,20240424
10006469.SH,华泰柏瑞沪深300ETF期权2312认购3.00,OP510300.SH,ETF期权,C,3.0,20231227,20231214,20231227
10004423.SH,华泰柏瑞沪深300ETF期权2303认购3.84,OP510300.SH,ETF期权,C,3.84,20230322,20220728,20230322
10003608.SH,华泰柏瑞沪深300ETF期权2110认沽4.60,OP510300.SH,ETF期权,P,4.6,20211027,20210826,20211027
10003874.SH,华泰柏瑞沪深300ETF期权2202认沽5.416,OP510300.SH,ETF期权,P,5.416,20220223,20211223,20220223
10004710.SH,华泰柏瑞沪深300ETF期权2306认沽3.643,OP510300.SH,ETF期权,P,3.643,20230628,20221027,20230628
10004195.SH,华泰柏瑞沪深300ETF期权2205认沽4.40,OP510300.SH,ETF期权,P,4.4,20220525,20220324,20220525
10003458.SH,华泰柏瑞沪深300ETF期权2107认沽4.60,OP510300.SH,ETF期权,P,4.6,20210728,20210617,20210728
10005428.SH,华泰柏瑞沪深300ETF期权2307认沽3.70,OP510300.SH,ETF期权,P,3.7,20230726,20230525,20230726
10003408.SH,华泰柏瑞沪深300ETF期权2112认沽6.25,OP510300.SH,ETF期权,P,6.25,20211222,20210429,20211222
10009075.SH,华泰柏瑞沪深300ETF期权2505认购4.20,OP510300.SH,ETF期权,C,4.2,20250528,20250327,20250528
10008422.SH,华泰柏瑞沪深300ETF期权2501认沽4.00,OP510300.SH,ETF期权,P,4.0,20250122,20241128,20250122
10003307.SH,华泰柏瑞沪深300ETF期权2103认购4.60,OP510300.SH,ETF期权,C,4.6,20210324,20210309,20210324
10007630.SH,华泰柏瑞沪深300ETF期权2503认沽3.90,OP510300.SH,ETF期权,P,3.9,20250326,20240725,20250326
10009078.SH,华泰柏瑞沪深300ETF期权2505认沽3.60,OP510300.SH,ETF期权,P,3.6,20250528,20250327,20250528
10006602.SH,华泰柏瑞沪深300ETF期权2402认沽2.888,OP510300.SH,ETF期权,P,2.888,20240228,20240109,20240228
10008296.SH,华泰柏瑞沪深300ETF期权2506认沽4.50,OP510300.SH,ETF期权,P,4.5,20250625,20241024,20250625
10006305.SH,华泰柏瑞沪深300ETF期权2401认沽3.622,OP510300.SH,ETF期权,P,3.622,20240124,20231123,20240124
10006199.SH,华泰柏瑞沪深300ETF期权2406认沽3.622,OP510300.SH,ETF期权,P,3.622,20240626,20231026,20240626
10006604.SH,华泰柏瑞沪深300ETF期权2403认沽2.888,OP510300.SH,ETF期权,P,2.888,20240327,20240109,20240327
10004958.SH,华泰柏瑞沪深300ETF期权2302认购3.544,OP510300.SH,ETF期权,C,3.544,20230222,20221229,20230222
10004439.SH,华泰柏瑞沪深300ETF期权2303认沽4.529,OP510300.SH,ETF期权,P,4.529,20230322,20220728,20230322
10006636.SH,华泰柏瑞沪深300ETF期权2401认购3.10,OP510300.SH,ETF期权,C,3.1,20240124,20240118,20240124
10007624.SH,华泰柏瑞沪深300ETF期权2503认沽3.30,OP510300.SH,ETF期权,P,3.3,20250326,20240725,20250326
10005791.SH,华泰柏瑞沪深300ETF期权2403认购4.308,OP510300.SH,ETF期权,C,4.308,20240327,20230727,20240327
10007997.SH,华泰柏瑞沪深300ETF期权2410认购4.10,OP510300.SH,ETF期权,C,4.1,20241023,20240930,20241023
10007998.SH,华泰柏瑞沪深300ETF期权2410认购4.20,OP510300.SH,ETF期权,C,4.2,20241023,20240930,20241023
10007999.SH,华泰柏瑞沪深300ETF期权2410认购4.30,OP510300.SH,ETF期权,C,4.3,20241023,20240930,20241023
10008000.SH,华泰柏瑞沪深300ETF期权2410认沽4.10,OP510300.SH,ETF期权,P,4.1,20241023,20240930,20241023
10008001.SH,华泰柏瑞沪深300ETF期权2410认沽4.20,OP510300.SH,ETF期权,P,4.2,20241023,20240930,20241023
10008002.SH,华泰柏瑞沪深300ETF期权2410认沽4.30,OP510300.SH,ETF期权,P,4.3,20241023,20240930,20241023
10008003.SH,华泰柏瑞沪深300ETF期权2411认购4.10,OP510300.SH,ETF期权,C,4.1,20241127,20240930,20241127
10008004.SH,华泰柏瑞沪深300ETF期权2411认购4.20,OP510300.SH,ETF期权,C,4.2,20241127,20240930,20241127
10008005.SH,华泰柏瑞沪深300ETF期权2411认购4.30,OP510300.SH,ETF期权,C,4.3,20241127,20240930,20241127
10008006.SH,华泰柏瑞沪深300ETF期权2411认沽4.10,OP510300.SH,ETF期权,P,4.1,20241127,20240930,20241127
10008007.SH,华泰柏瑞沪深300ETF期权2411认沽4.20,OP510300.SH,ETF期权,P,4.2,20241127,20240930,20241127
10008008.SH,华泰柏瑞沪深300ETF期权2411认沽4.30,OP510300.SH,ETF期权,P,4.3,20241127,20240930,20241127
10008009.SH,华泰柏瑞沪深300ETF期权2412认购4.20,OP510300.SH,ETF期权,C,4.2,20241225,20240930,20241225
10008010.SH,华泰柏瑞沪深300ETF期权2412认购4.30,OP510300.SH,ETF期权,C,4.3,20241225,20240930,20241225
10008011.SH,华泰柏瑞沪深300ETF期权2412认沽4.20,OP510300.SH,ETF期权,P,4.2,20241225,20240930,20241225
10008012.SH,华泰柏瑞沪深300ETF期权2412认沽4.30,OP510300.SH,ETF期权,P,4.3,20241225,20240930,20241225
10008013.SH,华泰柏瑞沪深300ETF期权2503认购4.10,OP510300.SH,ETF期权,C,4.1,20250326,20240930,20250326
10008014.SH,华泰柏瑞沪深300ETF期权2503认购4.20,OP510300.SH,ETF期权,C,4.2,20250326,20240930,20250326
10008015.SH,华泰柏瑞沪深300ETF期权2503认购4.30,OP510300.SH,ETF期权,C,4.3,20250326,20240930,20250326
10008016.SH,华泰柏瑞沪深300ETF期权2503认沽4.10,OP510300.SH,ETF期权,P,4.1,20250326,20240930,20250326
10008017.SH,华泰柏瑞沪深300ETF期权2503认沽4.20,OP510300.SH,ETF期权,P,4.2,20250326,20240930,20250326
10008018.SH,华泰柏瑞沪深300ETF期权2503认沽4.30,OP510300.SH,ETF期权,P,4.3,20250326,20240930,20250326
10007365.SH,华泰柏瑞沪深300ETF期权2407认沽3.80,OP510300.SH,ETF期权,P,3.8,20240724,20240523,20240724
10007885.SH,华泰柏瑞沪深300ETF期权2411认购3.70,OP510300.SH,ETF期权,C,3.7,20241127,20240926,20241127
10008182.SH,华泰柏瑞沪深300ETF期权2412认购4.80,OP510300.SH,ETF期权,C,4.8,20241225,20241009,20241225
10004015.SH,华泰柏瑞沪深300ETF期权2206认购4.20,OP510300.SH,ETF期权,C,4.2,20220622,20220128,20220622
10008816.SH,华泰柏瑞沪深300ETF期权2509认购4.00,OP510300.SH,ETF期权,C,4.0,20250924,20250123,20250924
10006935.SH,华泰柏瑞沪深300ETF期权2404认购3.20,OP510300.SH,ETF期权,C,3.2,20240424,20240229,20240424
10003859.SH,华泰柏瑞沪深300ETF期权2202认购4.529,OP510300.SH,ETF期权,C,4.529,20220223,20211223,20220223
10003253.SH,华泰柏瑞沪深300ETF期权2109认购6.75,OP510300.SH,ETF期权,C,6.75,20210922,20210210,20210922
10004008.SH,华泰柏瑞沪深300ETF期权2209认沽4.90,OP510300.SH,ETF期权,P,4.9,20220928,20220127,20220928
10008821.SH,华泰柏瑞沪深300ETF期权2509认沽3.60,OP510300.SH,ETF期权,P,3.6,20250924,20250123,20250924
10006523.SH,华泰柏瑞沪深300ETF期权2402认购3.329,OP510300.SH,ETF期权,C,3.329,20240228,20231228,20240228
10007733.SH,华泰柏瑞沪深300ETF期权2410认购3.60,OP510300.SH,ETF期权,C,3.6,20241023,20240829,20241023
10002495.SH,华泰柏瑞沪深300ETF期权2012认购3.40,OP510300.SH,ETF期权,C,3.4,20201223,20200423,20201223
10002496.SH,华泰柏瑞沪深300ETF期权2012认购3.50,OP510300.SH,ETF期权,C,3.5,20201223,20200423,20201223
10002497.SH,华泰柏瑞沪深300ETF期权2012认购3.60,OP510300.SH,ETF期权,C,3.6,20201223,20200423,20201223
10002498.SH,华泰柏瑞沪深300ETF期权2012认购3.70,OP510300.SH,ETF期权,C,3.7,20201223,20200423,20201223
10002499.SH,华泰柏瑞沪深300ETF期权2012认购3.80,OP510300.SH,ETF期权,C,3.8,20201223,20200423,20201223
10002500.SH,华泰柏瑞沪深300ETF期权2012认购3.90,OP510300.SH,ETF期权,C,3.9,20201223,20200423,20201223
10002501.SH,华泰柏瑞沪深300ETF期权2012认购4.00,OP510300.SH,ETF期权,C,4.0,20201223,20200423,20201223
10002502.SH,华泰柏瑞沪深300ETF期权2012认购4.10,OP510300.SH,ETF期权,C,4.1,20201223,20200423,20201223
10002503.SH,华泰柏瑞沪深300ETF期权2012认购4.20,OP510300.SH,ETF期权,C,4.2,20201223,20200423,20201223
10002504.SH,华泰柏瑞沪深300ETF期权2012认沽3.40,OP510300.SH,ETF期权,P,3.4,20201223,20200423,20201223
10002505.SH,华泰柏瑞沪深300ETF期权2012认沽3.50,OP510300.SH,ETF期权,P,3.5,20201223,20200423,20201223
10002506.SH,华泰柏瑞沪深300ETF期权2012认沽3.60,OP510300.SH,ETF期权,P,3.6,20201223,20200423,20201223
10002507.SH,华泰柏瑞沪深300ETF期权2012认沽3.70,OP510300.SH,ETF期权,P,3.7,20201223,20200423,20201223
10002508.SH,华泰柏瑞沪深300ETF期权2012认沽3.80,OP510300.SH,ETF期权,P,3.8,20201223,20200423,20201223
10002509.SH,华泰柏瑞沪深300ETF期权2012认沽3.90,OP510300.SH,ETF期权,P,3.9,20201223,20200423,20201223
10002510.SH,华泰柏瑞沪深300ETF期权2012认沽4.00,OP510300.SH,ETF期权,P,4.0,20201223,20200423,20201223
10002511.SH,华泰柏瑞沪深300ETF期权2012认沽4.10,OP510300.SH,ETF期权,P,4.1,20201223,20200423,20201223
10002512.SH,华泰柏瑞沪深300ETF期权2012认沽4.20,OP510300.SH,ETF期权,P,4.2,20201223,20200423,20201223
10004749.SH,华泰柏瑞沪深300ETF期权2211认购3.20,OP510300.SH,ETF期权,C,3.2,20221123,20221031,20221123
10004750.SH,华泰柏瑞沪深300ETF期权2211认沽3.20,OP510300.SH,ETF期权,P,3.2,20221123,20221031,20221123
10004751.SH,华泰柏瑞沪深300ETF期权2212认购3.20,OP510300.SH,ETF期权,C,3.2,20221228,20221031,20221228
10004752.SH,华泰柏瑞沪深300ETF期权2212认沽3.20,OP510300.SH,ETF期权,P,3.2,20221228,20221031,20221228
10004753.SH,华泰柏瑞沪深300ETF期权2303认购3.151,OP510300.SH,ETF期权,C,3.151,20230322,20221031,20230322
10004754.SH,华泰柏瑞沪深300ETF期权2303认沽3.151,OP510300.SH,ETF期权,P,3.151,20230322,20221031,20230322
10004755.SH,华泰柏瑞沪深300ETF期权2306认购3.151,OP510300.SH,ETF期权,C,3.151,20230628,20221031,20230628
10004756.SH,华泰柏瑞沪深300ETF期权2306认沽3.151,OP510300.SH,ETF期权,P,3.151,20230628,20221031,20230628
10003562.SH,华泰柏瑞沪深300ETF期权2203认沽4.726,OP510300.SH,ETF期权,P,4.726,20220323,20210729,20220323
10004970.SH,华泰柏瑞沪深300ETF期权2302认沽3.84,OP510300.SH,ETF期权,P,3.84,20230222,20221229,20230222
10003727.SH,华泰柏瑞沪深300ETF期权2201认购4.529,OP510300.SH,ETF期权,C,4.529,20220126,20211125,20220126
10006141.SH,华泰柏瑞沪深300ETF期权2403认购3.133,OP510300.SH,ETF期权,C,3.133,20240327,20231020,20240327
10004310.SH,华泰柏瑞沪深300ETF期权2207认沽3.80,OP510300.SH,ETF期权,P,3.8,20220727,20220526,20220727
10003482.SH,华泰柏瑞沪深300ETF期权2108认购5.00,OP510300.SH,ETF期权,C,5.0,20210825,20210624,20210825
10003731.SH,华泰柏瑞沪深300ETF期权2201认购4.923,OP510300.SH,ETF期权,C,4.923,20220126,20211125,20220126
10006527.SH,华泰柏瑞沪深300ETF期权2402认购3.72,OP510300.SH,ETF期权,C,3.72,20240228,20231228,20240228
10004697.SH,华泰柏瑞沪深300ETF期权2306认购3.249,OP510300.SH,ETF期权,C,3.249,20230628,20221027,20230628
10004148.SH,华泰柏瑞沪深300ETF期权2203认购3.70,OP510300.SH,ETF期权,C,3.7,20220323,20220316,20220323
10004207.SH,华泰柏瑞沪深300ETF期权2205认购3.60,OP510300.SH,ETF期权,C,3.6,20220525,20220422,20220525
10006191.SH,华泰柏瑞沪深300ETF期权2406认购3.72,OP510300.SH,ETF期权,C,3.72,20240626,20231026,20240626
10004113.SH,华泰柏瑞沪深300ETF期权2209认购3.80,OP510300.SH,ETF期权,C,3.8,20220928,20220310,20220928
10004056.SH,华泰柏瑞沪深300ETF期权2204认购4.50,OP510300.SH,ETF期权,C,4.5,20220427,20220224,20220427
10004267.SH,华泰柏瑞沪深300ETF期权2212认沽3.80,OP510300.SH,ETF期权,P,3.8,20221228,20220428,20221228
10008288.SH,华泰柏瑞沪深300ETF期权2506认沽3.70,OP510300.SH,ETF期权,P,3.7,20250625,20241024,20250625
10006748.SH,华泰柏瑞沪深300ETF期权2409认购3.00,OP510300.SH,ETF期权,C,3.0,20240925,20240125,20240925
10005214.SH,华泰柏瑞沪深300ETF期权2304认沽4.10,OP510300.SH,ETF期权,P,4.1,20230426,20230223,20230426
10003866.SH,华泰柏瑞沪深300ETF期权2202认购5.662,OP510300.SH,ETF期权,C,5.662,20220223,20211223,20220223
10005217.SH,华泰柏瑞沪深300ETF期权2304认沽4.40,OP510300.SH,ETF期权,P,4.4,20230426,20230223,20230426
10007026.SH,华泰柏瑞沪深300ETF期权2403认沽4.00,OP510300.SH,ETF期权,P,4.0,20240327,20240306,20240327
10006710.SH,华泰柏瑞沪深300ETF期权2403认沽3.70,OP510300.SH,ETF期权,P,3.7,20240327,20240119,20240327
10004336.SH,华泰柏瑞沪深300ETF期权2212认沽4.70,OP510300.SH,ETF期权,P,4.7,20221228,20220616,20221228
10007622.SH,华泰柏瑞沪深300ETF期权2503认沽3.10,OP510300.SH,ETF期权,P,3.1,20250326,20240725,20250326
10006302.SH,华泰柏瑞沪深300ETF期权2401认沽3.329,OP510300.SH,ETF期权,P,3.329,20240124,20231123,20240124
10004714.SH,华泰柏瑞沪深300ETF期权2306认沽4.037,OP510300.SH,ETF期权,P,4.037,20230628,20221027,20230628
10008602.SH,华泰柏瑞沪深300ETF期权2502认沽3.90,OP510300.SH,ETF期权,P,3.9,20250226,20241226,20250226
10007477.SH,华泰柏瑞沪深300ETF期权2408认购3.90,OP510300.SH,ETF期权,C,3.9,20240828,20240627,20240828
10003401.SH,华泰柏瑞沪深300ETF期权2112认沽4.80,OP510300.SH,ETF期权,P,4.8,20211222,20210429,20211222
10006022.SH,华泰柏瑞沪深300ETF期权2312认沽3.30,OP510300.SH,ETF期权,P,3.3,20231227,20230922,20231227
10005203.SH,华泰柏瑞沪深300ETF期权2304认购3.90,OP510300.SH,ETF期权,C,3.9,20230426,20230223,20230426
10004188.SH,华泰柏瑞沪深300ETF期权2205认购4.60,OP510300.SH,ETF期权,C,4.6,20220525,20220324,20220525
10006142.SH,华泰柏瑞沪深300ETF期权2403认沽3.133,OP510300.SH,ETF期权,P,3.133,20240327,20231020,20240327
10005285.SH,华泰柏瑞沪深300ETF期权2305认购4.20,OP510300.SH,ETF期权,C,4.2,20230524,20230323,20230524
10005945.SH,华泰柏瑞沪深300ETF期权2310认沽3.90,OP510300.SH,ETF期权,P,3.9,20231025,20230824,20231025
10003607.SH,华泰柏瑞沪深300ETF期权2110认购6.00,OP510300.SH,ETF期权,C,6.0,20211027,20210826,20211027
10006525.SH,华泰柏瑞沪深300ETF期权2402认购3.525,OP510300.SH,ETF期权,C,3.525,20240228,20231228,20240228
10003660.SH,华泰柏瑞沪深300ETF期权2111认沽6.00,OP510300.SH,ETF期权,P,6.0,20211124,20210928,20211124
10004479.SH,华泰柏瑞沪深300ETF期权2210认购4.10,OP510300.SH,ETF期权,C,4.1,20221026,20220825,20221026
10004674.SH,华泰柏瑞沪深300ETF期权2211认沽3.30,OP510300.SH,ETF期权,P,3.3,20221123,20221025,20221123
10006684.SH,华泰柏瑞沪深300ETF期权2403认沽3.40,OP510300.SH,ETF期权,P,3.4,20240327,20240118,20240327
10003699.SH,华泰柏瑞沪深300ETF期权2206认沽4.825,OP510300.SH,ETF期权,P,4.825,20220622,20211028,20220622
10007859.SH,华泰柏瑞沪深300ETF期权2410认购3.90,OP510300.SH,ETF期权,C,3.9,20241023,20240926,20241023
10003653.SH,华泰柏瑞沪深300ETF期权2111认沽4.80,OP510300.SH,ETF期权,P,4.8,20211124,20210923,20211124
10006194.SH,华泰柏瑞沪深300ETF期权2406认沽3.133,OP510300.SH,ETF期权,P,3.133,20240626,20231026,20240626
10005389.SH,华泰柏瑞沪深300ETF期权2305认购3.50,OP510300.SH,ETF期权,C,3.5,20230524,20230515,20230524
10005390.SH,华泰柏瑞沪深300ETF期权2305认沽3.50,OP510300.SH,ETF期权,P,3.5,20230524,20230515,20230524
10005391.SH,华泰柏瑞沪深300ETF期权2312认购3.50,OP510300.SH,ETF期权,C,3.5,20231227,20230515,20231227
10005392.SH,华泰柏瑞沪深300ETF期权2312认沽3.50,OP510300.SH,ETF期权,P,3.5,20231227,20230515,20231227
10004225.SH,华泰柏瑞沪深300ETF期权2205认购3.40,OP510300.SH,ETF期权,C,3.4,20220525,20220426,20220525
10003701.SH,华泰柏瑞沪深300ETF期权2206认沽5.169,OP510300.SH,ETF期权,P,5.169,20220622,20211028,20220622
10006306.SH,华泰柏瑞沪深300ETF期权2401认沽3.72,OP510300.SH,ETF期权,P,3.72,20240124,20231123,20240124
10004495.SH,华泰柏瑞沪深300ETF期权2210认购4.60,OP510300.SH,ETF期权,C,4.6,20221026,20220826,20221026
10008279.SH,华泰柏瑞沪深300ETF期权2506认购3.70,OP510300.SH,ETF期权,C,3.7,20250625,20241024,20250625
